date,open,high,low,close,last,yesterday,volume,value,count
1404-02-31,984210,984210,984210,984210,984210,977200,8310000,8178785100000,1
1404-02-29,976944,983830,976944,980387,983830,977200,18961500,18589608100500,4
1404-02-22,975200,976360,975200,975780,976360,966300,18961500,18502252470000,4
1404-02-15,972411,974610,972411,973510,974610,974610,18961500,18459219345750,4
1404-02-08,972857,972857,971820,972465,971820,971820,25061500,24371424167750,5
1404-02-02,972366,972366,972366,972366,972366,973510,20000000,19447320000000,1
1404-02-01,970933,972250,970933,971761,972250,973510,56606500,55007978712250,8
1404-01-25,974018,974018,970320,972169,970320,969310,42051500,40881164703500,8
1404-01-18,959223,973378,959223,966300,973378,954800,42051500,40634385475750,8
1403-12-27,957427,957480,957427,957457,957480,954800,36606500,35049165840250,7
1403-12-20,957732,957732,956900,957357,956900,954800,34531073,33058550422436,6
1403-12-18,959080,959080,959080,959080,959080,954800,6100000,5850388000000,1
1403-12-15,958850,958850,958850,958850,958850,954800,6100000,5848985000000,1
1403-12-13,956690,957410,956690,957170,957410,955960,28431073,27213367460930,5
1403-12-12,957617,957617,957617,957617,957617,955960,6100000,5841463700000,1
1403-12-11,957540,957540,957540,957540,957540,955960,6100000,5840994000000,1
1403-12-07,956438,956438,956438,956438,956438,956090,8310000,7947999780000,1
1403-12-06,955287,956360,955287,955987,956360,956090,27271500,26071198895250,6
1403-12-04,955663,955663,955663,955663,955663,956090,5710000,5456835730000,1
1403-12-01,956169,956169,955430,955799,955430,956090,11420000,10915230290000,2
1403-11-30,955028,956090,955028,955559,956090,956090,11420000,10912483780000,2
1403-11-29,958414,958414,954950,956281,954950,956290,24671500,23592890243000,5
1403-11-23,958164,958164,958164,958164,958164,949680,3552602,3403975342728,1
1403-11-21,954640,958000,954640,956585,958000,949680,22514102,21536654396000,5
1403-11-16,954412,954412,954412,954412,954412,949680,5710000,5449692520000,1
1403-11-15,953367,954330,953181,953720,954330,949680,38375868,36599852779806,7
1403-11-14,952961,953100,952961,953030,953100,949680,11420000,10883608310000,2
1403-11-13,953665,953665,952880,953272,952880,949680,11420000,10886371950000,2
1403-11-10,953164,953420,953164,953292,953420,949680,11420000,10886594640000,2
1403-11-08,952275,953000,952275,952790,953000,949680,32665868,31123698660250,6
1403-11-01,950802,951900,950802,951351,951900,947400,18961500,18039041986500,4
1403-10-26,950588,950588,950588,950588,950588,947400,6780000,6444986640000,1
