date,open,high,low,close,last,yesterday,volume,value,count
1404-02-31,1,1,1,1,1,14901,316440,316440,2
1404-02-30,1,1,1,1,1,14889,19388610,19388610,2
1404-02-29,1,1,1,1,1,14878,20026500,20026500,4
1404-02-28,1,1,1,1,1,14866,19888780,19888780,2
1404-02-27,1,1,1,1,1,14835,25493680,25493680,4
1404-02-24,1,1,1,1,1,14820,3076724,3076724,3
1404-02-23,1,1,1,1,1,14810,26005650,26005650,3
1404-02-22,1,1,1,1,1,14799,19707480,19707480,2
1404-02-21,1,1,1,1,1,14787,19683810,19683810,2
1404-02-20,1,1,1,1,1,14754,17607100,17607100,3
1404-02-16,1,1,1,1,1,14730,7390630,7390630,2
1404-02-15,1,1,1,1,1,14719,18749540,18749540,2
1404-02-14,1,1,1,1,1,14707,18208820,18208820,2
1404-02-13,1,1,1,1,1,14679,20883470,20883470,3
1404-02-09,1,1,1,1,1,14651,20000000,20000000,2
1404-02-08,1,1,1,1,1,14639,16726730,16726730,2
1404-02-07,1,1,1,1,1,14627,22095130,22095130,3
1404-02-06,1,1,1,1,1,14603,20752120,20752120,4
1404-02-03,1,1,1,1,1,14582,1175270,1175270,2
1404-02-02,1,1,1,1,1,14572,25151390,25151390,4
1404-02-01,1,1,1,1,1,14560,20354950,20354950,3
1404-01-31,1,1,1,1,1,14549,43836600,43836600,5
1404-01-30,1,1,1,1,1,14516,13460850,13460850,3
1404-01-26,1,1,1,1,1,14493,19758270,19758270,3
1404-01-25,1,1,1,1,1,14482,21189490,21189490,4
1404-01-24,1,1,1,1,1,14471,20924440,20924440,3
1404-01-23,1,1,1,1,1,14445,18847950,18847950,2
1404-01-19,1,1,1,1,1,14416,4182410,4182410,1
1404-01-18,1,1,1,1,1,14404,20032870,20032870,3
1404-01-17,1,1,1,1,1,14393,41261060,41261060,6
1404-01-16,1,1,1,1,1,14342,21255480,21255480,4
1404-01-09,1,1,1,1,1,14287,21100630,21100630,4
1404-01-06,1,1,1,1,1,14271,1993000,1993000,4
1403-12-28,1,1,1,1,1,14184,19990170,19990170,2
1403-12-27,1,1,1,1,1,14173,33736440,33736440,4
1403-12-26,1,1,1,1,1,14161,20055970,20055970,3
1403-12-25,1,1,1,1,1,14137,36529120,36529120,4
1403-12-22,1,1,1,1,1,14118,19992160,19992160,2
1403-12-21,1,1,1,1,1,14107,21040860,21040860,3
1403-12-20,1,1,1,1,1,14097,20432540,20432540,3
1403-12-19,1,1,1,1,1,14085,22606750,22606750,4
1403-12-18,1,1,1,1,1,14054,19754260,19754260,2
1403-12-15,1,1,1,1,1,14043,19734930,19734930,2
1403-12-14,1,1,1,1,1,14032,18626960,18626960,2
1403-12-13,1,1,1,1,1,14021,20000000,20000000,2
1403-12-12,1,1,1,1,1,14011,21199840,21199840,6
1403-12-11,1,1,1,1,1,13979,17312180,17312180,3
1403-12-08,1,1,1,1,1,13968,20001430,20001430,3
1403-12-07,1,1,1,1,1,13957,20080110,20080110,3
1403-12-06,1,1,1,1,1,13947,21084890,21084890,3
1403-12-05,1,1,1,1,1,13936,20720950,20720950,3
1403-12-04,1,1,1,1,1,13916,22737830,22737830,3
1403-12-01,1,1,1,1,1,13894,20428860,20428860,4
1403-11-30,1,1,1,1,1,13884,19883230,19883230,2
1403-11-29,1,1,1,1,1,13874,15065390,15065390,2
1403-11-28,1,1,1,1,1,13862,18533690,18533690,2
1403-11-27,1,1,1,1,1,13821,21718930,21718930,3
1403-11-23,1,1,1,1,1,13800,20076160,20076160,3
1403-11-21,1,1,1,1,1,13761,20000000,20000000,2
1403-11-17,1,1,1,1,1,13747,19970020,19970020,2
1403-11-16,1,1,1,1,1,13736,26397710,26397710,3
1403-11-15,1,1,1,1,1,13727,20147060,20147060,3
1403-11-14,1,1,1,1,1,13715,18558090,18558090,3
1403-11-13,1,1,1,1,1,13685,27762670,27762670,5
1403-11-10,1,1,1,1,1,13664,19998920,19998920,2
