date,open,high,low,close,last,yesterday,volume,value,count
1403-02-08,13829,13949,13790,13842,13929,13787,8109180,112244416169,160
1403-02-05,13742,13835,13740,13787,13835,13739,4640799,63981207749,127
1403-02-04,13785,13785,13735,13739,13736,13734,435201,5979410490,59
1403-02-03,13750,13765,13701,13734,13750,13699,1554728,21351920296,94
1403-02-02,13698,13730,13682,13699,13720,13682,1118247,15318477704,62
1403-02-01,13651,13710,13650,13682,13680,13651,512561,7013051168,57
1403-01-29,13699,13700,13650,13651,13700,13640,5096885,69575092370,69
1403-01-28,13699,13701,13640,13640,13700,13640,36165783,493305635403,114
1403-01-27,13650,13670,13610,13640,13670,13596,851978,11621390122,57
1403-01-26,13470,13650,13470,13596,13650,13466,577794,7855698709,25
1403-01-25,13420,13580,13420,13466,13580,13425,701504,9446726430,38
1403-01-21,13420,13440,13113,13425,13421,13342,567192,7614827685,21
1403-01-20,13350,13400,13120,13342,13400,13282,7611486,101552212765,35
1403-01-19,13011,13299,13000,13282,13290,13300,48816,648353320,21
1403-01-18,13300,13300,13300,13300,13300,12900,37570000,499681000000,74
1403-01-11,12900,12900,12900,12900,12900,13100,100000,1290000000,1
1403-01-07,13100,13100,13100,13100,13100,12900,100000,1310000000,1
1403-01-05,12900,12900,12900,12900,12900,12800,200000,2580000000,1
1402-12-28,12800,12800,12800,12800,12800,12760,218835,2801088000,2
1402-12-22,12760,12760,12760,12760,12760,12700,100000,1276000000,1
1402-12-15,12700,12700,12700,12700,12700,12415,100000,1270000000,1
1402-12-12,12400,12430,12400,12415,12430,12153,400000,4966000000,4
1402-11-28,12250,12250,12100,12153,12100,12050,285370,3467977000,2
1402-11-25,12050,12050,12050,12050,12050,12000,114630,1381291500,1
1402-11-24,12000,12000,12000,12000,12000,12300,2000000,24000000000,2
1402-11-23,12300,12300,12300,12300,12300,12300,200000,2460000000,2
1402-11-21,12300,12300,12300,12300,12300,11826,200000,2460000000,1
1402-11-18,11160,12198,11160,11826,11750,12400,400000,4730600000,3
1402-11-17,12400,12400,12400,12400,12400,12200,100000,1240000000,1
1402-11-08,12200,12200,12200,12200,12200,11907,108580,1324676000,1
1402-10-26,11700,11950,11700,11907,11950,11700,23500000,279825000000,24
1402-10-13,11700,11700,11700,11700,11700,11400,100000,1170000000,1
1402-10-12,11400,11400,11400,11400,11400,11540,3000000,34200000000,3
1402-10-06,11540,11540,11540,11540,11540,11300,100000,1154000000,1
1402-10-02,11300,11300,11300,11300,11300,11300,5000000,56500000000,5
1402-09-27,11300,11300,11300,11300,11300,11360,3000000,33900000000,3
1402-09-19,11360,11360,11360,11360,11360,11400,200000,2272000000,1
1402-09-14,11400,11400,11400,11400,11400,11000,100000,1140000000,1
1402-09-13,11000,11000,11000,11000,11000,11250,6000000,66000000000,6
1402-09-11,11250,11250,11250,11250,11250,11118,100000,1125000000,1
1402-09-04,11118,11118,11118,11118,11118,11050,100000,1111800000,1
1402-08-29,11050,11050,11050,11050,11050,10600,100000,1105000000,1
1402-08-20,10600,10600,10600,10600,10600,10500,100000,1060000000,1
1402-08-15,10500,10500,10500,10500,10500,10750,400000,4200000000,1
1402-08-14,10999,10999,10501,10750,10501,10300,200000,2150000000,2
1402-08-10,10301,10301,10300,10300,10300,10300,2000000,20600500000,3
1402-08-09,10301,10301,10300,10300,10300,10650,2000000,20600100000,4
1402-07-30,10650,10650,10650,10650,10650,10172,3000000,31950000000,3
1402-07-25,10180,10190,10170,10172,10190,10147,1900000,19326000000,19
1402-07-24,10100,10150,10100,10147,10150,10060,1800000,18265000000,18
1402-07-23,10060,10060,10060,10060,10060,10209,100000,1006000000,1
1402-07-17,10180,10210,10175,10209,10175,10405,10300000,105155500000,13
1402-07-16,10405,10405,10405,10405,10405,10510,1000000,10405000000,1
1402-07-15,10510,10510,10510,10510,10510,10521,1000000,10510000000,1
1402-07-09,10523,10523,10499,10521,10499,10525,1100000,11572900000,2
1402-07-08,10530,10530,10519,10525,10520,10508,4000000,42099500000,5
1402-07-03,10513,10513,10503,10508,10503,10480,201000,2112113000,2
1402-06-29,10480,10480,10480,10480,10480,10480,100000,1048000000,1
1402-06-27,10480,10480,10480,10480,10480,10480,400000,4192000000,4
1402-06-22,10480,10480,10480,10480,10480,10458,100000,1048000000,1
1402-06-20,10470,10470,10450,10458,10450,10361,250000,2614500000,2
1402-06-18,9850,10462,9850,10361,10456,9800,1550000,16059900000,11
1402-06-13,9800,9800,9800,9800,9800,10377,100000,980000000,1
1402-06-11,10377,10377,10377,10377,10377,10377,100000,1037700000,1
1402-05-25,10363,10383,10363,10377,10382,10363,7100000,73677200000,15
1402-05-24,10363,10363,10363,10363,10363,10363,3300000,34197900000,9
1402-05-23,10363,10363,10363,10363,10363,10000,20200000,209332600000,31
1402-03-20,10000,10000,10000,10000,10000,10000,148000000,1480000000000,190
