date,open,high,low,close,last,yesterday,volume,value,count
1404-02-31,1,1,1,1,1,10122,3533454,3533454,1
1404-02-30,1,1,1,1,1,10115,16134123,16134123,13
1404-02-29,1,1,1,1,1,10106,114865,114865,1
1404-02-28,1,1,1,1,1,10097,23293071,23293071,6
1404-02-27,1,1,1,1,1,10080,1149532,1149532,1
1404-02-24,1,1,1,1,1,10065,1376666,1376666,1
1404-02-23,1,1,1,1,1,10057,2637272,2637272,1
1404-02-22,1,1,1,1,1,10049,341503,341503,1
1404-02-21,1,1,1,1,1,10041,10759317,10759317,3
1404-02-20,1,1,1,1,1,10021,1065164,1065164,2
1404-02-17,1,1,1,1,1,10008,2015421,2015421,3
1404-02-16,1,1,1,1,1,10252,2534556,2534556,3
1404-02-15,1,1,1,1,1,10244,474939,474939,1
1404-02-14,1,1,1,1,1,10236,2518725,2518725,3
1404-02-13,1,1,1,1,1,10217,6703300,6703300,7
1404-02-10,1,1,1,1,1,10204,2412396,2412396,3
1404-02-09,1,1,1,1,1,10196,3191841,3191841,4
1404-02-08,1,1,1,1,1,10188,1816040,1816040,2
1404-02-07,1,1,1,1,1,10179,1045874,1045874,2
1404-02-06,1,1,1,1,1,10156,209635,209635,1
1404-02-03,1,1,1,1,1,10146,4166451,4166451,5
1404-02-02,1,1,1,1,1,10138,863632,863632,1
1404-02-01,1,1,1,1,1,10130,397916,397916,1
1404-01-31,1,1,1,1,1,10122,782275,782275,1
1404-01-30,1,1,1,1,1,10102,266699,266699,1
1404-01-27,1,1,1,1,1,10089,143604,143604,1
1404-01-26,1,1,1,1,1,10081,3606545,3606545,4
1404-01-25,1,1,1,1,1,10073,1004813,1004813,1
1404-01-24,1,1,1,1,1,10065,3310447,3310447,4
1404-01-23,1,1,1,1,1,10056,300000,300000,1
1404-01-20,1,1,1,1,1,10032,149473,149473,1
1404-01-19,1,1,1,1,1,10024,11182471,11182471,4
1404-01-18,1,1,1,1,1,10016,1549636,1549636,2
1404-01-17,1,1,1,1,1,10009,214106,214106,1
1404-01-16,1,1,1,1,1,10223,1500000,1500000,2
1404-01-10,1,1,1,1,1,10195,582281,582281,1
1404-01-06,1,1,1,1,1,10164,537153,537153,1
1404-01-05,1,1,1,1,1,10142,2256854,2256854,3
1403-12-28,1,1,1,1,1,10098,739220,739220,1
1403-12-27,1,1,1,1,1,10090,196332,196332,1
1403-12-26,1,1,1,1,1,10081,5537063,5537063,8
1403-12-25,1,1,1,1,1,10058,229071,229071,1
1403-12-22,1,1,1,1,1,10049,1000000,1000000,1
1403-12-21,1,1,1,1,1,10042,450786,450786,1
1403-12-20,1,1,1,1,1,10034,1000000,1000000,1
1403-12-19,1,1,1,1,1,10025,1543653,1543653,2
1403-12-18,1,1,1,1,1,10245,2552128,2552128,4
1403-12-15,1,1,1,1,1,10236,984751,984751,2
1403-12-14,1,1,1,1,1,10228,971628,971628,1
1403-12-13,1,1,1,1,1,10220,483414,483414,1
1403-12-12,1,1,1,1,1,10211,1496875,1496875,2
1403-12-11,1,1,1,1,1,10192,1937837,1937837,3
1403-12-08,1,1,1,1,1,10180,99807,99807,1
1403-12-07,1,1,1,1,1,10171,4750470,4750470,5
1403-12-06,1,1,1,1,1,10163,294204,294204,1
1403-12-05,1,1,1,1,1,10155,3901000,3901000,5
1403-12-04,1,1,1,1,1,10132,138650,138650,1
1403-12-01,1,1,1,1,1,10122,124607,124607,1
1403-11-30,1,1,1,1,1,10115,569851,569851,2
1403-11-29,1,1,1,1,1,10107,1950956,1950956,2
1403-11-28,1,1,1,1,1,10100,267274,267274,1
1403-11-14,1,1,1,1,1,10228,169148,169148,1
1403-11-13,1,1,1,1,1,10211,500000,500000,2
1403-11-07,1,1,1,1,1,10172,1100000,1100000,2
1403-11-06,1,1,1,1,1,10155,1900000,1900000,3
1403-11-03,1,1,1,1,1,10138,700000,700000,2
1403-11-02,1,1,1,1,1,10130,4800000,4800000,6
1403-11-01,1,1,1,1,1,10122,4000000,4000000,5
1403-10-29,1,1,1,1,1,10098,400000,400000,1
1403-10-26,1,1,1,1,1,10077,10100000,10100000,13
1403-10-24,1,1,1,1,1,10065,1000000,1000000,1
1403-10-22,1,1,1,1,1,10041,2600000,2600000,3
1403-10-19,1,1,1,1,1,10024,3400000,3400000,4
1403-10-16,1,1,1,1,1,10224,2600000,2600000,3
1403-10-15,1,1,1,1,1,10209,7800000,7800000,8
1403-10-12,1,1,1,1,1,10192,11900000,11900000,12
1403-10-11,1,1,1,1,1,10184,8000000,8000000,9
1403-10-10,1,1,1,1,1,10175,23500000,23500000,25
1403-10-09,1,1,1,1,1,10000,22100000,22100000,23
