date,open,high,low,close,last,yesterday,volume,value,count
1403-11-03,12510,12747,12510,12694,12687,12447,847473,10757530071,139
1403-11-02,12298,12536,12126,12447,12517,12317,97317,1211289773,86
1403-11-01,12513,12724,12203,12317,12208,12492,618006,7611887407,64
1403-10-30,12597,12690,12465,12492,12479,12699,474986,5933404469,80
1403-10-29,12972,12972,12688,12699,12688,13080,3006829,38184064807,125
1403-10-26,12945,13200,12809,13080,12834,12960,271969,3557339580,71
1403-10-24,12898,13105,12879,12960,12977,13166,405238,5251837224,120
1403-10-23,13172,13172,12926,13166,12926,13267,19364508,254949600913,215
1403-10-22,13386,13542,13069,13267,13069,13401,19312982,256220295343,150
1403-10-19,13506,13561,13328,13401,13428,13340,251778,3374196172,144
1403-10-18,13174,13509,13174,13340,13509,13116,368032,4909467477,131
1403-10-17,12995,13205,12914,13116,13159,13148,205868,2700211740,152
1403-10-16,13088,13374,12962,13148,12962,13139,5269256,69279225047,241
1403-10-15,12862,13146,12862,13139,13146,12764,1798325,23628685259,184
1403-10-12,12671,12967,12654,12764,12967,12716,29344473,374539881875,365
1403-10-11,12519,12856,12519,12716,12655,12730,45156,574203330,222
1403-10-10,12793,12814,12520,12730,12530,12907,130550,1661883902,134
1403-10-09,13058,13106,12787,12907,12831,13041,1561880,20159875263,115
1403-10-08,13241,13241,13001,13041,13073,13287,3213349,41906165529,196
1403-10-05,13551,13592,13144,13287,13260,13375,34965384,464588221023,229
1403-10-04,13300,13498,13010,13375,13301,13144,1695358,22675257623,179
1403-10-03,13044,13398,13044,13144,13203,13107,946929,12446523951,223
1403-10-02,13137,13310,12978,13107,13001,13062,4521249,59258186183,255
1403-10-01,13032,13071,12946,13062,13071,12691,16163559,211134559386,473
1403-09-28,12468,13000,12468,12691,12951,12723,3892863,49404770021,321
1403-09-27,13040,13040,12443,12723,12444,12827,23181447,294947898689,519
1403-09-26,12664,13068,12664,12827,12720,12704,7225506,92679622884,400
1403-09-25,12695,12707,12626,12704,12707,12337,22872262,290576425558,528
1403-09-24,12165,12338,12165,12337,12338,11979,10152335,125248025099,367
1403-09-21,11747,12056,11747,11979,12055,11705,581967,6971452183,195
1403-09-20,11758,12014,11419,11705,11691,11772,23980911,280698573271,625
1403-09-19,11511,11780,11511,11772,11780,11437,805466,9482088030,111
1403-09-18,11477,11569,11310,11437,11549,11505,525613,6011595549,101
1403-09-17,11709,11757,11460,11505,11572,11741,3170828,36480843175,183
1403-09-14,11717,11840,11700,11741,11728,11764,1223443,14364457380,204
1403-09-13,11922,12043,11713,11764,11753,11905,5679557,66814208944,266
1403-09-12,11642,11962,11642,11905,11931,11690,16517870,196651554531,240
1403-09-11,11447,11706,11444,11690,11547,11526,218235,2551143464,65
1403-09-10,11634,11780,11447,11526,11447,11545,7760078,89440130604,113
1403-09-07,11417,11650,11417,11545,11650,11677,492300,5683765835,105
1403-09-06,11799,11799,11353,11677,11377,11605,8406299,98163742033,250
1403-09-05,11417,11656,11417,11605,11605,11413,4065870,47186422165,224
1403-09-04,11137,11425,11137,11413,11425,11093,2337593,26680004528,177
1403-09-03,10992,11200,10992,11093,11137,10956,2191111,24307049782,108
1403-08-30,10859,11080,10804,10956,10958,10978,6710559,73520779620,167
1403-08-29,11017,11126,10876,10978,10898,10960,6791655,74560972081,275
1403-08-28,10692,10963,10692,10960,10963,10644,11286446,123696688891,314
1403-08-27,10635,10874,10538,10644,10605,10710,1183706,12599242618,97
1403-08-26,10481,10739,10481,10710,10727,10427,6708842,71854598468,969
1403-08-23,10363,10482,10344,10427,10481,10388,133542,1392416464,63
1403-08-22,10374,10459,10301,10388,10330,10423,6778493,70414137058,169
1403-08-21,10210,10645,10210,10423,10381,10515,2642938,27547301935,159
1403-08-20,10360,10608,10360,10515,10583,10431,378782,3983002095,74
1403-08-19,10215,10443,10215,10431,10386,10139,172015,1794245066,65
1403-08-16,10214,10255,9903,10139,10225,10209,2319772,23520718443,90
1403-08-15,10245,10333,10165,10209,10208,10171,579226,5913265024,70
1403-08-14,10165,10232,10127,10171,10232,10190,632398,6432263031,118
1403-08-13,10258,10268,10143,10190,10167,10383,3338022,34015765981,185
1403-08-12,10417,10563,10262,10383,10305,10420,3989882,41425860126,182
1403-08-09,10275,10479,10275,10420,10474,10351,2509434,26149049671,130
1403-08-08,10411,10465,10261,10351,10300,10476,1458431,15096727900,99
1403-08-07,10531,10607,10403,10476,10421,10451,9887635,103587084689,239
1403-08-06,10387,10526,10307,10451,10455,10239,15470650,161690663965,210
1403-08-05,9981,10240,9981,10239,10240,9942,16681550,170807363428,207
1403-08-02,9923,10014,9878,9942,10013,10085,2027607,20157982300,112
1403-08-01,10054,10135,9981,10085,9990,10059,305939,3085302635,53
1403-07-30,10000,10130,10000,10059,10111,10072,1059067,10653479844,74
1403-07-29,10170,10170,10056,10072,10076,10227,576051,5801988943,70
1403-07-28,10378,10434,10212,10227,10222,10387,2336450,23895372936,88
1403-07-25,10352,10526,10343,10387,10400,10306,2667831,27710642684,112
1403-07-24,10315,10405,10270,10306,10270,10360,862549,8889198867,74
1403-07-23,10587,10587,10336,10360,10336,10618,2204670,22840410653,73
1403-07-22,10623,10662,10530,10618,10630,10522,571399,6067345353,84
1403-07-21,10454,10600,10454,10522,10536,10462,531667,5594211904,85
1403-07-18,10426,10493,10396,10462,10493,10428,215283,2252248819,54
1403-07-17,10426,10519,10411,10428,10426,10430,7441661,77602033822,82
1403-07-16,10379,10459,10379,10430,10424,10388,8178118,85301081516,187
1403-07-15,10425,10435,10372,10388,10391,10435,3653558,37952455726,148
1403-07-14,10491,10491,10420,10435,10422,10481,62341,650534381,41
1403-07-11,10463,10500,10463,10481,10481,10488,7439,77968335,42
1403-07-10,10490,10530,10469,10488,10487,10574,128381,1346425313,42
1403-07-09,10536,10610,10517,10574,10560,10535,40757,430968114,60
1403-07-08,10508,10579,10508,10535,10540,10517,2861395,30144815950,182
1403-07-07,10546,10546,10494,10517,10517,10556,4634947,48745969921,135
1403-07-04,10451,10610,10451,10556,10534,10433,6667529,70383158924,287
1403-07-03,10299,10491,10299,10433,10439,10267,1344504,14026936488,237
1403-07-02,10160,10300,10160,10267,10285,10102,4436147,45545302843,309
1403-07-01,10153,10229,10091,10102,10228,10136,1591961,16081733070,123
1403-06-28,10161,10195,10100,10136,10136,10117,2634418,26701275486,160
1403-06-27,10078,10168,10078,10117,10132,10055,3418650,34586830616,128
1403-06-26,10032,10080,9983,10055,10055,10042,6668720,67054770244,433
1403-06-25,10110,10110,9986,10042,10031,10051,4417315,44359340429,325
1403-06-24,10109,10161,10000,10051,10000,10104,4780092,48042805150,345
1403-06-21,10099,10164,10070,10104,10070,10152,5396281,54521524221,121
1403-06-20,10190,10270,10087,10152,10101,10204,5610632,56957122901,157
1403-06-19,10142,10263,10128,10204,10139,10128,13496,137718980,89
1403-06-18,10190,10232,10068,10128,10100,10208,49392,500229364,105
1403-06-17,10368,10400,10170,10208,10170,10362,3282940,33510998106,201
1403-06-13,10393,10477,10318,10362,10359,10384,2961390,30685391891,267
1403-06-11,10550,10550,10325,10384,10389,10421,10426700,108273378709,351
1403-06-10,10334,10432,10328,10421,10432,10228,11444326,119264695756,270
1403-06-07,10295,10305,10204,10228,10221,10244,4163946,42589669380,177
1403-06-06,10202,10275,10202,10244,10229,10190,1628929,16687066500,147
1403-06-05,10208,10230,10171,10190,10190,10150,2342789,23872930233,229
1403-06-03,10086,10205,10086,10150,10175,10054,2637276,26769654371,231
1403-05-31,10009,10100,10009,10054,10083,10024,5307926,53367411561,316
1403-05-30,10050,10083,9992,10024,9992,10099,1111796,11144356309,178
1403-05-29,10110,10125,10049,10099,10090,10043,3671572,37078735950,298
1403-05-28,10025,10077,10020,10043,10038,10107,4970311,49915029427,393
1403-05-27,10049,10210,10025,10107,10029,10049,990942,10015876566,518
1403-05-24,10060,10100,10039,10049,10061,10000,188815051,1897428380435,947
1403-05-09,10000,10000,10000,10000,10000,10000,382821439,3828214390000,14343
1403-05-08,10000,10000,10000,10000,10000,10000,607178561,6071785610000,14585
