date,open,high,low,close,last,yesterday,volume,value,count
1403-10-22,18934,18935,18934,18934,18934,18906,67390418,1275977990278,594
1403-10-19,18906,18907,18906,18906,18907,18881,51243735,968822145794,416
1403-10-18,18881,18882,18881,18881,18881,18863,158799114,2998292379346,637
1403-10-17,18863,18864,18863,18863,18864,18845,80759664,1523387951677,697
1403-10-16,18845,18847,18845,18845,18846,18827,32688895,616034504182,410
1403-10-15,18828,18830,18826,18827,18829,18802,116378151,2191083489929,1360
1403-10-12,18802,18804,18802,18802,18804,18775,59032705,1109949137389,575
1403-10-11,18776,18777,18774,18775,18776,18758,114173555,2143639154917,1138
1403-10-10,18757,18759,18757,18758,18758,18740,80860050,1516758612788,771
1403-10-09,18740,18741,18740,18740,18741,18722,37206047,697253027433,434
1403-10-08,18722,18723,18722,18722,18723,18696,70768851,1324939857831,483
1403-10-05,18696,18697,18696,18696,18696,18670,69800928,1305005964828,456
1403-10-04,18670,18671,18670,18670,18671,18652,60345169,1126662224439,723
1403-10-03,18652,18653,18652,18652,18653,18635,77284806,1441531927701,500
1403-10-02,18636,18636,18634,18635,18636,18618,57245286,1066787197459,532
1403-10-01,18618,18619,18618,18618,18619,18592,89769226,1671359801349,833
1403-09-28,18592,18593,18592,18592,18593,18565,126550831,2352854809040,606
1403-09-27,18566,18567,18564,18565,18566,18548,165715848,3076570404355,604
1403-09-26,18549,18549,18548,18548,18549,18531,125694793,2331398603971,505
1403-09-25,18531,18532,18531,18531,18532,18513,55925831,1036387678926,854
1403-09-24,18513,18514,18512,18513,18514,18488,139969299,2591261733811,775
1403-09-21,18488,18489,18488,18488,18489,18461,78515540,1451611155763,550
1403-09-20,18462,18462,18461,18461,18462,18444,71445756,1318970291827,518
1403-09-19,18445,18445,18443,18444,18445,18427,44514675,821017755729,438
1403-09-18,18428,18428,18426,18427,18428,18410,44708447,823856058887,426
1403-09-17,18410,18411,18410,18410,18411,18384,85241742,1569333926907,1106
1403-09-14,18385,18387,18384,18384,18386,18358,33772214,620877859624,519
1403-09-13,18358,18359,18358,18358,18359,18341,102551235,1882673402887,537
1403-09-12,18342,18342,18341,18341,18342,18324,76970350,1411735105545,532
1403-09-11,18325,18325,18324,18324,18325,18307,32518750,595883407803,310
1403-09-10,18307,18308,18307,18307,18308,18280,54190830,992093196204,581
1403-09-07,18281,18286,18280,18280,18281,18256,67940210,1241966995074,499
1403-09-06,18256,18256,18255,18256,18256,18238,58045915,1059657935145,533
1403-09-05,18238,18239,18238,18238,18239,18221,81799975,1491883706609,574
1403-09-04,18221,18222,18221,18221,18222,18204,77395895,1410250799939,602
1403-09-03,18204,18205,18204,18204,18205,18180,65475949,1191941576876,645
1403-08-30,18179,18182,18179,18180,18180,18153,59504504,1081765675974,580
1403-08-29,18153,18154,18153,18153,18153,18136,61545841,1117268298855,498
1403-08-28,18136,18137,18136,18136,18137,18119,57698425,1046433972954,565
1403-08-27,18119,18120,18119,18119,18119,18102,41807449,757529938582,413
1403-08-26,18102,18103,18102,18102,18103,18077,71328047,1291193497312,519
1403-08-23,18077,18079,18076,18077,18077,18053,45738684,826804699570,407
1403-08-22,18052,18054,18052,18053,18053,18035,67473411,1218071126839,596
1403-08-21,18035,18037,18035,18035,18036,18018,51443082,927799092694,467
1403-08-20,18018,18019,18018,18018,18019,18002,43158917,777655278749,523
1403-08-19,18001,18007,18001,18002,18003,17985,51768474,931923292174,490
1403-08-16,17985,17987,17984,17985,17987,17951,32447216,583553333113,325
1403-08-15,17952,17952,17951,17951,17951,17934,26989128,484492523853,355
1403-08-14,17935,17935,17934,17934,17935,17917,50000935,896734596706,432
1403-08-13,17918,17918,17917,17917,17918,17900,41435370,742414716075,353
1403-08-12,17901,17902,17900,17900,17901,17876,40752628,729490273435,418
1403-08-09,17876,17879,17875,17876,17878,17850,37291961,666618453160,396
1403-08-08,17851,17851,17850,17850,17851,17833,42797635,763953967625,431
1403-08-07,17833,17834,17833,17833,17833,17817,41683941,743364862314,350
1403-08-06,17817,17818,17817,17817,17818,17800,48698140,867669073672,408
1403-08-05,17800,17801,17800,17800,17801,17777,63690058,1133704493531,503
1403-08-02,17777,17779,17776,17777,17779,17750,53229262,946242845095,479
1403-08-01,17751,17751,17750,17750,17751,17734,34186164,606816404298,544
1403-07-30,17734,17735,17734,17734,17735,17717,33162962,588121583270,349
1403-07-29,17718,17718,17717,17717,17718,17700,84463493,1496446998893,390
1403-07-28,17700,17701,17700,17700,17700,17676,55899134,989424683641,402
1403-07-25,17676,17677,17676,17676,17677,17651,33284650,588347972615,333
1403-07-24,17652,17652,17651,17651,17652,17635,120265232,2122816467937,515
1403-07-23,17634,17637,17634,17635,17637,17618,46712193,823753694298,316
1403-07-22,17619,17619,17618,17618,17619,17601,99910979,1760264830748,469
1403-07-21,17601,17602,17601,17601,17602,17577,61653278,1085175622463,395
1403-07-18,17577,17578,17576,17577,17577,17553,57273369,1006689519747,308
1403-07-17,17553,17553,17552,17553,17553,17537,43552442,764470642419,344
1403-07-16,17537,17537,17536,17537,17537,17520,52497560,920629574293,392
1403-07-15,17520,17521,17519,17520,17520,17503,32039383,561317757744,248
1403-07-14,17503,17504,17503,17503,17504,17479,123935787,2169265880175,470
1403-07-11,17478,17480,17478,17479,17480,17454,67528686,1180309805579,370
1403-07-10,17454,17455,17454,17454,17455,17437,34363280,599790200153,304
1403-07-09,17438,17438,17437,17437,17438,17421,92758712,1617473255592,424
1403-07-08,17421,17422,17421,17421,17422,17406,47654794,830205629388,269
1403-07-07,17406,17406,17405,17406,17406,17381,123245850,2145202530953,475
1403-07-04,17381,17383,17380,17381,17382,17356,41405943,719656515867,374
1403-07-03,17357,17357,17356,17356,17357,17340,43442636,754010903062,409
1403-07-02,17340,17341,17340,17340,17341,17324,42825627,742601995486,335
1403-07-01,17324,17326,17324,17324,17325,17299,109377276,1894883766097,534
1403-06-28,17299,17300,17299,17299,17300,17259,39187762,677922905170,281
1403-06-27,17260,17260,17258,17259,17260,17244,122786473,2119223578262,455
1403-06-26,17244,17244,17243,17244,17244,17227,89012701,1534906575622,350
1403-06-25,17227,17228,17227,17227,17228,17211,57222757,985787609930,327
1403-06-24,17211,17212,17211,17211,17212,17187,21911939,377132299174,258
1403-06-21,17186,17189,17186,17187,17189,17162,39541819,679592729537,233
1403-06-20,17162,17163,17162,17162,17163,17146,21426244,367725512597,217
1403-06-19,17146,17154,17146,17146,17147,17130,36069799,618469744656,310
1403-06-18,17130,17133,17130,17130,17133,17114,60868331,1042685831685,302
1403-06-17,17115,17115,17114,17114,17115,17083,50538290,864924949683,340
1403-06-13,17082,17086,17082,17083,17083,17043,10934772,186799672376,198
1403-06-11,17041,17048,17041,17043,17048,17019,9234618,157383640229,211
1403-06-10,17019,17022,17018,17019,17022,16996,33899369,576925683536,247
1403-06-07,16996,17001,16995,16996,17001,16972,58068251,986919520931,298
1403-06-06,16971,16974,16971,16972,16972,16955,49632661,842354239293,318
1403-06-05,16956,16956,16955,16955,16956,16924,108043265,1831904554614,482
1403-06-03,16924,16925,16923,16924,16925,16900,66704913,1128881263635,385
1403-05-31,16900,16900,16899,16900,16900,16877,43068304,727851023581,840
1403-05-30,16877,16878,16876,16877,16877,16860,21980855,370960043134,229
1403-05-29,16861,16861,16860,16860,16861,16844,73456772,1238494426644,308
1403-05-28,16845,16845,16844,16844,16845,16829,7011182,118099029862,119
1403-05-27,16829,16829,16828,16829,16829,16800,32613115,548832576946,267
1403-05-24,16801,16802,16800,16800,16802,16782,75421175,1267082087643,246
1403-05-23,16782,16782,16781,16782,16782,16766,27193561,456354619075,210
1403-05-22,16766,16767,16766,16766,16766,16750,20341220,341047454404,200
1403-05-21,16751,16751,16750,16750,16751,16734,12404811,207782416299,145
1403-05-20,16735,16735,16734,16734,16735,16688,22067618,369289122176,227
1403-05-16,16688,16688,16687,16688,16688,16673,51850010,865250978768,242
1403-05-15,16673,16673,16672,16673,16673,16656,60226421,1004146582027,253
1403-05-14,16657,16657,16656,16656,16657,16641,30159517,502346195912,206
1403-05-13,16642,16642,16641,16641,16642,16615,41787462,695391465087,316
1403-05-10,16615,16618,16615,16615,16617,16594,80332950,1334740691474,278
1403-05-09,16595,16595,16594,16594,16595,16578,47026212,780367859746,213
1403-05-08,16579,16579,16577,16578,16577,16548,26653580,441869238852,248
1403-05-06,16547,16548,16547,16548,16548,16522,5858059,96936859283,731
1403-05-03,16524,16524,16521,16522,16523,16501,14348600,237070481370,129
1403-05-02,16502,16502,16501,16501,16501,16486,36222753,597714107820,214
1403-05-01,16487,16487,16486,16486,16487,16471,22776611,375497900302,248
1403-04-31,16471,16471,16470,16471,16471,16456,10765446,177314362771,157
1403-04-30,16455,16499,16455,16456,16456,16426,7093266,116723313345,148
1403-04-27,16427,16430,16426,16426,16426,16395,10428896,171307826568,166
1403-04-24,16393,16396,16393,16395,16394,16364,3042253,49876478510,86
1403-04-23,16364,16374,16363,16364,16364,16340,8281854,135528348289,178
1403-04-20,16339,16350,16337,16340,16339,16322,3086747,50438336500,172
1403-04-19,16324,16348,16319,16322,16322,16351,5872129,95844009916,636
1403-04-18,16303,16596,16303,16351,16347,16287,13026697,213003675312,355
1403-04-17,16287,16293,16286,16287,16290,16278,82949350,1350970944729,773
1403-04-16,16660,16660,16271,16278,16274,16533,24620345,400767956744,512
1403-04-13,16579,16600,16430,16533,16600,16392,7356483,121628404927,436
1403-04-12,16400,16449,16310,16392,16430,16297,8143210,133479508773,328
1403-04-11,16219,16390,16219,16297,16323,16239,6701781,109219730159,719
1403-04-10,16198,16260,16198,16239,16258,16199,4693650,76218006432,203
1403-04-09,16182,16484,16182,16199,16208,16164,5212474,84435298994,216
1403-04-06,16159,16190,16157,16164,16167,16152,4921811,79556682765,174
1403-04-04,16123,16171,16123,16152,16171,16109,5096922,82325718952,455
1403-04-03,16106,16156,16106,16109,16153,16093,3378358,54422264165,144
1403-04-02,16090,16110,16090,16093,16110,16062,9792037,157585139819,322
1403-03-30,16059,16071,16059,16062,16071,16046,12025599,193153486995,128
1403-03-29,16045,16066,16044,16046,16049,16023,14202965,227898246254,164
1403-03-27,16021,16049,16021,16023,16049,16019,48095834,770655090144,231
1403-03-26,16001,16099,16000,16019,16014,15987,8292897,132845619606,190
1403-03-23,15985,16000,15985,15987,16000,15956,5973376,95495959852,124
1403-03-22,15956,15957,15955,15956,15957,15940,15589466,248739320641,149
1403-03-21,15941,15943,15940,15940,15941,15927,12895837,205565358148,175
1403-03-20,15926,15932,15925,15927,15932,15911,8858925,141094356711,109
1403-03-19,15911,15917,15910,15911,15911,15896,16333034,259882676144,162
1403-03-16,15895,15897,15895,15896,15897,15866,6003763,95433590603,102
1403-03-13,15865,15866,15865,15866,15866,15821,6489071,102953987993,120
1403-03-12,15822,15822,15821,15821,15822,15807,53307869,843391254960,215
1403-03-09,15806,15807,15806,15807,15807,15777,27283300,431255160437,236
1403-03-08,15778,15778,15777,15777,15778,15762,30615049,483019903279,216
1403-03-07,15763,15763,15762,15762,15763,15747,67049988,1056862568314,238
1403-03-06,15748,15748,15747,15747,15748,15732,20617750,324677241701,136
1403-03-05,15733,15733,15732,15732,15732,15704,21672764,340965109013,157
1403-03-01,15703,15707,15703,15704,15707,15660,28764844,451710680383,262
1403-02-30,15660,15660,15659,15660,15660,15645,6375271,99833626522,120
1403-02-29,15645,15645,15644,15645,15645,15618,16782785,262561518659,490
1403-02-26,15617,15620,15617,15618,15618,15592,25534804,398794453348,110
1403-02-25,15593,15593,15592,15592,15593,15580,6568053,102410791761,73
1403-02-24,15581,15581,15580,15580,15581,15567,64946637,1011871216855,171
1403-02-23,15568,15568,15567,15567,15568,15555,9396186,146273735456,78
1403-02-22,15556,15556,15555,15555,15556,15524,9041379,140640022565,86
1403-02-19,15523,15530,15523,15524,15526,15505,8459203,131317915927,61
1403-02-18,15506,15506,15505,15505,15506,15492,10939422,169617004809,46
1403-02-17,15493,15493,15492,15492,15492,15480,30187270,467661794856,121
1403-02-16,15481,15481,15480,15480,15481,15458,92191047,1427126176431,205
1403-02-12,15738,15748,15458,15458,15458,15435,530578,8201838095,32
1403-02-11,15436,15436,15435,15435,15435,15426,1756610,27114014608,40
1403-02-10,15427,15427,15426,15426,15427,15417,689406,10635058985,36
1403-02-09,15417,15417,15416,15417,15417,15406,1299388,20032309887,32
1403-02-08,15407,15407,15406,15406,15407,15382,1109476,17092937093,32
1403-02-05,15378,15382,15378,15382,15382,15369,2392044,36794398101,33
1403-02-04,15369,15369,15368,15369,15369,15360,2320368,35661149392,41
1403-02-03,15360,15360,15359,15360,15360,15349,1619208,24870232664,36
1403-02-02,15350,15350,15349,15349,15350,15339,1055963,16208278140,30
1403-02-01,15340,15340,15339,15339,15339,15319,3806795,58393432328,124
1403-01-29,15311,15321,15311,15319,15316,15302,4704162,72063941917,35
1403-01-28,15302,15302,15301,15302,15301,15292,1112277,17019942447,27
1403-01-27,15293,15293,15292,15292,15293,15283,624280,9546584194,24
1403-01-26,15283,15283,15282,15283,15283,15273,461888,7059008869,23
1403-01-25,15274,15274,15273,15273,15274,15249,578941,8842418646,33
1403-01-21,15244,15254,15244,15249,15249,15226,1453046,22157499559,40
1403-01-20,15226,15226,15225,15226,15226,15216,1907009,29035385687,34
1403-01-19,15217,15217,15216,15216,15217,15206,1024718,15592502938,40
1403-01-18,15207,15207,15206,15206,15206,15179,882454,13418678382,35
1403-01-15,15179,15180,15178,15179,15179,15160,941371,14289077173,40
1403-01-14,15160,15160,15159,15160,15160,15136,1160949,17599408503,31
1403-01-11,15131,15141,15131,15136,15131,15108,660394,9995675814,23
1403-01-08,15113,15113,15103,15108,15108,15094,2099042,31712003896,41
1403-01-07,15093,15094,15093,15094,15094,15085,400856,6050464757,26
1403-01-06,15085,15085,15084,15085,15085,15076,575036,8674253307,30
1403-01-05,15076,15076,15075,15076,15076,15041,760546,11465934652,118
1402-12-28,15037,15047,15037,15041,15042,15009,224356,3374435812,20
1402-12-27,15010,15010,15009,15009,15009,15000,513418,7706008967,34
1402-12-26,15001,15001,15000,15000,15000,14977,742786,11142123429,31
1402-12-23,14972,14982,14972,14977,14977,14962,455577,6823177064,30
1402-12-22,14963,14963,14962,14962,14962,14954,1353305,20248178444,37
1402-12-21,14954,14954,14953,14954,14954,14945,1009478,15095532965,38
1402-12-20,14944,14945,14944,14945,14945,14912,717199,10718474568,39
1402-12-16,14907,14917,14907,14912,14912,14898,562350,8385947035,25
1402-12-15,14898,14898,14897,14898,14897,14888,489383,7290586423,31
1402-12-14,14889,14889,14888,14888,14889,14879,142049,2114848096,30
1402-12-13,14880,14880,14879,14879,14880,14870,1356716,20186957774,29
1402-12-12,14871,14871,14870,14870,14871,14847,773427,11501038122,32
1402-12-09,14842,14853,14842,14847,14847,14833,353965,5255324399,33
1402-12-08,14834,14834,14833,14833,14833,14824,318027,4717334363,37
1402-12-07,14824,14824,14823,14824,14823,14808,1029377,15259080092,363
1402-12-05,14805,14811,14805,14808,14808,14782,966313,14309172656,36
1402-12-02,14777,14787,14777,14782,14782,14768,1773226,26211915817,191
1402-12-01,14769,14769,14768,14768,14769,14759,723563,10685815943,109
1402-11-30,14760,14760,14759,14759,14759,14750,1145131,16901411249,31
1402-11-29,14751,14751,14750,14750,14751,14742,762374,11245288383,34
1402-11-28,14742,14742,14741,14742,14742,14717,1131493,16680187690,233
1402-11-25,14713,14722,14713,14717,14717,14705,955457,14061634580,27
1402-11-24,14704,14705,14704,14705,14705,14696,731900,10762475594,201
1402-11-23,14695,14696,14695,14696,14696,14678,884903,13004384315,59
1402-11-21,14676,14680,14676,14678,14678,14656,102285,1501292632,119
1402-11-18,14649,14659,14649,14656,14655,14640,1513748,22186077272,37
1402-11-17,14640,14641,14640,14640,14641,14631,456992,6690465903,31
1402-11-16,14632,14632,14631,14631,14632,14623,874799,12799356169,34
1402-11-15,14623,14623,14622,14623,14622,14613,190367,2783704498,23
1402-11-14,14614,14614,14613,14613,14614,14586,3516350,51384598385,46
1402-11-11,14595,14595,14585,14586,14587,14576,8901512,129833800099,237
1402-11-10,14577,14577,14576,14576,14577,14569,131944,1923231562,23
1402-11-09,14569,14569,14567,14569,14569,14559,504248,7346323684,23
1402-11-08,14559,14559,14558,14559,14559,14550,9892,144016794,18
1402-11-07,14550,14550,14549,14550,14550,14526,25794,375293507,14
1402-11-04,14532,14532,14522,14526,14526,14514,41461,602264380,18
1402-11-03,14514,14514,14513,14514,14514,14504,265457,3852836513,24
1402-11-02,14505,14505,14504,14504,14504,14495,699628,10147742428,26
1402-11-01,14496,14496,14495,14495,14495,14486,26627,385965247,92
1402-10-30,14487,14487,14486,14486,14487,14463,183194,2653755719,24
1402-10-27,14459,14468,14459,14463,14464,14451,156650,2265681443,32
1402-10-26,14451,14451,14450,14451,14451,14442,188880,2729417150,21
1402-10-25,14441,14442,14441,14442,14442,14433,251684,3634762670,15
1402-10-24,14432,14433,14432,14433,14433,14423,337277,4867778979,29
1402-10-23,14424,14424,14423,14423,14424,14399,158778,2290095056,38
1402-10-20,14410,14410,14398,14399,14398,14387,142203,2047563467,158
1402-10-19,14387,14388,14387,14387,14388,14379,120858,1738834875,19
1402-10-18,14379,14379,14378,14379,14379,14370,233821,3362046546,24
1402-10-17,14370,14370,14369,14370,14370,14360,265878,3820600682,26
1402-10-16,14360,14361,14360,14360,14360,14338,365458,5248120849,31
1402-10-13,14338,14338,14338,14338,14338,14325,259732,3724037416,31
1402-10-12,14326,14326,14325,14325,14326,14316,2836478,40632609728,97
1402-10-11,14316,14317,14316,14316,14317,14307,227043,3250347757,14
1402-10-10,14307,14308,14307,14307,14308,14299,1117598,15989586997,30
1402-10-09,14299,14299,14298,14299,14299,14275,690299,9870448818,87
1402-10-06,14272,14281,14271,14275,14281,14262,404790,5778499962,31
1402-10-05,14262,14263,14262,14262,14263,14253,988582,14099178807,25
1402-10-04,14254,14254,14253,14253,14254,14245,1328156,18930270184,25
1402-10-03,14245,14246,14245,14245,14246,14237,134707,1918918989,18
1402-10-02,14236,14237,14236,14237,14237,14212,1720616,24496054845,58
1402-09-29,14211,14219,14210,14212,14210,14200,5088717,72319522703,33
1402-09-28,14200,14201,14200,14200,14201,14191,1472411,20908635900,19
1402-09-27,14191,14192,14191,14191,14192,14179,3997260,56725206662,24
1402-09-25,14182,14182,14174,14179,14182,14151,95455,1353453173,18
1402-09-22,14147,14157,14147,14151,14151,14139,243221,3441848885,15
1402-09-21,14139,14139,14139,14139,14139,14130,9388059,132737766201,22
1402-09-20,14131,14131,14130,14130,14130,14121,744314,10517158236,9
1402-09-19,14121,14122,14121,14121,14121,14112,564804,7975598011,13
1402-09-18,14112,14113,14112,14112,14112,14091,2671270,37696962977,22
1402-09-15,14096,14096,14091,14091,14091,14078,2834706,39943980406,17
1402-09-14,14078,14079,14078,14078,14079,14069,565872,7966372086,16
1402-09-13,14070,14070,14069,14069,14069,14061,3425755,48196947096,45
1402-09-12,14061,14061,14061,14061,14061,14052,92815,1305071715,12
1402-09-11,14052,14053,14052,14052,14052,14033,5679708,79811257677,29
1402-09-08,14026,14036,14026,14033,14036,14018,101905,1430026460,14
1402-09-07,14019,14019,14018,14018,14019,14009,897843,12586091693,21
1402-09-06,14010,14010,14009,14009,14009,14002,7704745,107935773159,29
1402-09-05,14002,14002,14001,14002,14002,13953,521621,7303732938,21
1402-09-04,13923,13993,13923,13953,13993,13975,1304134,18196190301,34
1402-09-01,13970,13980,13970,13975,13975,13958,5068723,70835391505,54
1402-08-30,13958,13959,13958,13958,13959,13949,357372,4988315010,16
1402-08-29,13950,13950,13949,13949,13950,13941,1074177,14984162652,21
1402-08-28,13941,13942,13941,13941,13942,13933,909520,12679867350,14
1402-08-27,13932,13933,13932,13933,13933,13913,293653,4091392139,22
1402-08-24,13920,13920,13907,13913,13914,13899,478529,6657668392,16
1402-08-23,13899,13899,13898,13899,13899,13890,833328,11582147573,12
1402-08-22,13890,13891,13890,13890,13891,13882,1402357,19479140809,12
1402-08-21,13882,13882,13881,13882,13882,13874,964577,13390086331,12
1402-08-20,13874,13874,13873,13874,13874,13854,265041,3677170104,9
1402-08-17,13860,13861,13848,13854,13861,13839,294735,4083145922,17
1402-08-16,13840,13840,13839,13839,13840,13831,219483,3037478997,29
1402-08-15,13831,13832,13831,13831,13832,13822,295484,4086916977,6
1402-08-14,13822,13823,13822,13822,13823,13815,132108,1826033382,15
1402-08-13,13815,13815,13814,13815,13815,13805,471219,6509846818,16
1402-08-10,13805,13805,13788,13805,13805,13781,551020,7606818691,15
1402-08-09,13781,13781,13780,13781,13781,13773,94440,1301451355,17
1402-08-08,13773,13773,13772,13773,13773,13763,428149,5896852423,18
1402-08-07,13763,13764,13763,13763,13763,13756,32647,449326646,18
1402-08-06,13756,13756,13755,13756,13755,13744,197873,2721901639,13
1402-08-03,13729,13746,13729,13744,13746,13721,46335,636840330,7
1402-08-02,13722,13722,13721,13721,13721,13713,69692,956248224,11
1402-08-01,13714,13714,13713,13713,13713,13704,912029,12506654442,11
1402-07-30,13705,13705,13704,13704,13704,13696,4540,62217377,7
1402-07-29,13697,13697,13696,13696,13696,13673,35153,481455921,13
1402-07-26,13687,13690,13671,13673,13672,13664,728196,9956386064,23
1402-07-25,13664,13664,13663,13664,13664,13655,25548,349087184,18
1402-07-24,13655,13655,13654,13655,13654,13646,7974,108884369,8
1402-07-23,13647,13647,13646,13646,13646,13638,5274,71971461,22
1402-07-22,13637,13638,13637,13638,13637,13630,412348,5623512922,37
1402-07-19,13630,13630,13612,13630,13629,13605,23095,314775251,18
1402-07-18,13605,13605,13604,13605,13604,13597,71217,968907235,11
1402-07-17,13597,13597,13596,13597,13597,13588,104583,1422001353,21
1402-07-16,13588,13589,13588,13588,13588,13579,147889,2009552844,10
